,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance
879,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1106,3,1278,3,1,28500,36423000,1,1,1,1,1,1,1
880,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1107,3,1320,3,1,28500,37620000,1,1,1,1,1,1,1
881,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1108,3,1320,3,1,28500,37620000,1,1,1,1,1,1,1
882,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1201,3,1695,3,1,28650,48561750,1,1,1,1,1,1,1
885,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1204,3,1695,3,1,28650,48561750,1,1,1,1,1,1,1
886,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1205,3,1278,3,1,28650,36614700,1,1,1,1,1,1,1
887,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1206,3,1278,3,1,28650,36614700,1,1,1,1,1,1,1
888,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1207,3,1320,3,1,28650,37818000,1,1,1,1,1,1,1
889,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1208,3,1320,3,1,28650,37818000,1,1,1,1,1,1,1
890,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1301,3,1695,3,1,28800,48816000,1,1,1,1,1,1,1
893,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1304,3,1695,3,1,28800,48816000,1,1,1,1,1,1,1
894,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1305,3,1278,3,1,28800,36806400,1,1,1,1,1,1,1
895,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1306,3,1278,3,1,28800,36806400,1,1,1,1,1,1,1
896,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1307,3,1320,3,1,28800,38016000,1,1,1,1,1,1,1
897,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1308,3,1320,3,1,28800,38016000,1,1,1,1,1,1,1
898,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1401,3,1695,3,1,28950,49070250,1,1,1,1,1,1,1
901,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1404,3,1695,3,1,28950,49070250,1,1,1,1,1,1,1
902,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1405,3,1278,3,1,28950,36998100,1,1,1,1,1,1,1
903,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1406,3,1278,3,1,28950,36998100,1,1,1,1,1,1,1
904,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1407,3,1320,3,1,28950,38214000,1,1,1,1,1,1,1
905,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1408,3,1320,3,1,28950,38214000,1,1,1,1,1,1,1
906,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1501,3,1695,3,1,29100,49324500,1,1,1,1,1,1,1
909,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1504,3,1695,3,1,29100,49324500,1,1,1,1,1,1,1
910,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1505,3,1278,3,1,29100,37189800,1,1,1,1,1,1,1
911,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1506,3,1278,3,1,29100,37189800,1,1,1,1,1,1,1
912,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1507,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
913,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1508,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
914,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1601,3,1695,3,1,29250,49578750,1,1,1,1,1,1,1
917,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1604,3,1695,3,1,29250,49578750,1,1,1,1,1,1,1
918,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1605,3,1278,3,1,29250,37381500,1,1,1,1,1,1,1
919,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1606,3,1278,3,1,29250,37381500,1,1,1,1,1,1,1
920,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1607,3,1320,3,1,29250,38610000,1,1,1,1,1,1,1
921,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1608,3,1320,3,1,29250,38610000,1,1,1,1,1,1,1
922,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1701,3,1695,3,1,29400,49833000,1,1,1,1,1,1,1
925,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1704,3,1695,3,1,29400,49833000,1,1,1,1,1,1,1
926,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1705,3,1278,3,1,29400,37573200,1,1,1,1,1,1,1
927,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1706,3,1278,3,1,29400,37573200,1,1,1,1,1,1,1
928,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1707,3,1320,3,1,29400,38808000,1,1,1,1,1,1,1
929,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1708,3,1320,3,1,29400,38808000,1,1,1,1,1,1,1
930,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1801,3,1695,3,1,29550,50087250,1,1,1,1,1,1,1
933,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1804,3,1695,3,1,29550,50087250,1,1,1,1,1,1,1
934,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1805,3,1278,3,1,29550,37764900,1,1,1,1,1,1,1
935,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1806,3,1278,3,1,29550,37764900,1,1,1,1,1,1,1
936,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1807,3,1320,3,1,29550,39006000,1,1,1,1,1,1,1
937,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1808,3,1320,3,1,29550,39006000,1,1,1,1,1,1,1
938,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1901,3,1695,3,1,29700,50341500,1,1,1,1,1,1,1
941,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1904,3,1695,3,1,29700,50341500,1,1,1,1,1,1,1
942,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1905,3,1278,3,1,29700,37956600,1,1,1,1,1,1,1
943,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1906,3,1278,3,1,29700,37956600,1,1,1,1,1,1,1
944,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1907,3,1320,3,1,29700,39204000,1,1,1,1,1,1,1
945,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1908,3,1320,3,1,29700,39204000,1,1,1,1,1,1,1
946,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2001,3,1695,3,1,29850,50595750,1,1,1,1,1,1,1
949,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2004,3,1695,3,1,29850,50595750,1,1,1,1,1,1,1
950,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2005,3,1278,3,1,29850,38148300,1,1,1,1,1,1,1
951,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2006,3,1278,3,1,29850,38148300,1,1,1,1,1,1,1
952,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2007,3,1320,3,1,29850,39402000,1,1,1,1,1,1,1
953,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2008,3,1320,3,1,29850,39402000,1,1,1,1,1,1,1
954,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2101,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1
957,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2104,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1
958,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2105,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1
959,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2106,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1
960,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2107,3,1320,3,1,30000,39600000,1,1,1,1,1,1,1
961,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2108,3,1320,3,1,30000,39600000,1,1,1,1,1,1,1
962,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2201,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1
965,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2204,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1
966,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2205,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1
967,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2206,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1
968,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2207,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
969,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2208,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
970,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2301,3,1695,3,1,30150,51104250,1,1,1,1,1,1,1
973,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2304,3,1695,3,1,30150,51104250,1,1,1,1,1,1,1
974,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2305,3,1278,3,1,30150,38531700,1,1,1,1,1,1,1
975,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2306,3,1278,3,1,30150,38531700,1,1,1,1,1,1,1
976,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2307,3,1320,3,1,30150,39798000,1,1,1,1,1,1,1
977,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2308,3,1320,3,1,30150,39798000,1,1,1,1,1,1,1
978,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2401,3,1695,3,1,30300,51358500,1,1,1,1,1,1,1
981,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2404,3,1695,3,1,30300,51358500,1,1,1,1,1,1,1
982,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2405,3,1278,3,1,30300,38723400,1,1,1,1,1,1,1
983,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2406,3,1278,3,1,30300,38723400,1,1,1,1,1,1,1
984,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2407,3,1320,3,1,30300,39996000,1,1,1,1,1,1,1
985,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2408,3,1320,3,1,30300,39996000,1,1,1,1,1,1,1
986,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2501,3,1695,3,1,30450,51612750,1,1,1,1,1,1,1
989,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2504,3,1695,3,1,30450,51612750,1,1,1,1,1,1,1
990,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2505,3,1278,3,1,30450,38915100,1,1,1,1,1,1,1
991,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2506,3,1278,3,1,30450,38915100,1,1,1,1,1,1,1
992,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2507,3,1320,3,1,30450,40194000,1,1,1,1,1,1,1
993,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2508,3,1320,3,1,30450,40194000,1,1,1,1,1,1,1
994,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2601,3,1695,3,1,30500,51697500,1,1,1,1,1,1,1
997,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2604,3,1695,3,1,30500,51697500,1,1,1,1,1,1,1
998,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2605,3,1278,3,1,30500,38979000,1,1,1,1,1,1,1
999,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2606,3,1278,3,1,30500,38979000,1,1,1,1,1,1,1
1000,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2607,3,1320,3,1,30500,40260000,1,1,1,1,1,1,1
1001,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2608,3,1320,3,1,30500,40260000,1,1,1,1,1,1,1
1002,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2701,3,1695,3,1,30650,51951750,1,1,1,1,1,1,1
1005,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2704,3,1695,3,1,30650,51951750,1,1,1,1,1,1,1
1006,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2705,3,1278,3,1,30650,39170700,1,1,1,1,1,1,1
1007,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2706,3,1278,3,1,30650,39170700,1,1,1,1,1,1,1
1008,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2707,3,1320,3,1,30650,40458000,1,1,1,1,1,1,1
1009,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2708,3,1320,3,1,30650,40458000,1,1,1,1,1,1,1
1010,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2801,3,1695,3,1,30800,52206000,1,1,1,1,1,1,1
1013,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2804,3,1695,3,1,30800,52206000,1,1,1,1,1,1,1
1014,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2805,3,1278,3,1,30800,39362400,1,1,1,1,1,1,1
1015,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2806,3,1278,3,1,30800,39362400,1,1,1,1,1,1,1
1016,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2807,3,1320,3,1,30800,40656000,1,1,1,1,1,1,1
1017,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2808,3,1320,3,1,30800,40656000,1,1,1,1,1,1,1
1018,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2901,3,1695,3,1,30950,52460250,1,1,1,1,1,1,1
1021,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2904,3,1695,3,1,30950,52460250,1,1,1,1,1,1,1
1022,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2905,3,1278,3,1,30950,39554100,1,1,1,1,1,1,1
1023,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2906,3,1278,3,1,30950,39554100,1,1,1,1,1,1,1
1024,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2907,3,1320,3,1,30950,40854000,1,1,1,1,1,1,1
1025,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2908,3,1320,3,1,30950,40854000,1,1,1,1,1,1,1
1026,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3001,3,1695,3,1,31100,52714500,1,1,1,1,1,1,1
1029,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3004,3,1695,3,1,31100,52714500,1,1,1,1,1,1,1
1030,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3005,3,1278,3,1,31100,39745800,1,1,1,1,1,1,1
1031,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3006,3,1278,3,1,31100,39745800,1,1,1,1,1,1,1
1032,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3007,3,1320,3,1,31100,41052000,1,1,1,1,1,1,1
1033,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3008,3,1320,3,1,31100,41052000,1,1,1,1,1,1,1
1034,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3101,3,1695,3,1,31250,52968750,1,1,1,1,1,1,1
1037,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3104,3,1695,3,1,31250,52968750,1,1,1,1,1,1,1
1038,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3105,3,1278,3,1,31250,39937500,1,1,1,1,1,1,1
1039,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3106,3,1278,3,1,31250,39937500,1,1,1,1,1,1,1
1040,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3107,3,1320,3,1,31250,41250000,1,1,1,1,1,1,1
1041,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3108,3,1320,3,1,31250,41250000,1,1,1,1,1,1,1
1042,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3201,3,1695,3,1,31400,53223000,1,1,1,1,1,1,1
1045,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3204,3,1695,3,1,31400,53223000,1,1,1,1,1,1,1
1046,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3205,3,1278,3,1,31400,40129200,1,1,1,1,1,1,1
1047,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3206,3,1278,3,1,31400,40129200,1,1,1,1,1,1,1
1048,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3207,3,1320,3,1,31400,41448000,1,1,1,1,1,1,1
1049,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3208,3,1320,3,1,31400,41448000,1,1,1,1,1,1,1
1050,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3301,3,1695,3,1,31550,53477250,1,1,1,1,1,1,1
1053,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3304,3,1695,3,1,31550,53477250,1,1,1,1,1,1,1
1054,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3305,3,1278,3,1,31550,40320900,1,1,1,1,1,1,1
1055,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3306,3,1278,3,1,31550,40320900,1,1,1,1,1,1,1
1056,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3307,3,1320,3,1,31550,41646000,1,1,1,1,1,1,1
1057,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3308,3,1320,3,1,31550,41646000,1,1,1,1,1,1,1
1058,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3401,3,1695,3,1,31700,53731500,1,1,1,1,1,1,1
1061,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3404,3,1695,3,1,31700,53731500,1,1,1,1,1,1,1
1062,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3405,3,1278,3,1,31700,40512600,1,1,1,1,1,1,1
1063,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3406,3,1278,3,1,31700,40512600,1,1,1,1,1,1,1
1064,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3407,3,1320,3,1,31700,41844000,1,1,1,1,1,1,1
1065,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3408,3,1320,3,1,31700,41844000,1,1,1,1,1,1,1
1066,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3501,3,1695,3,1,31850,53985750,1,1,1,1,1,1,1
1069,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3504,3,1695,3,1,31850,53985750,1,1,1,1,1,1,1
1070,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3505,3,1278,3,1,31850,40704300,1,1,1,1,1,1,1
1071,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3506,3,1278,3,1,31850,40704300,1,1,1,1,1,1,1
1072,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3507,3,1320,3,1,31850,42042000,1,1,1,1,1,1,1
1073,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3508,3,1320,3,1,31850,42042000,1,1,1,1,1,1,1
1074,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3601,3,1695,3,1,32000,54240000,1,1,1,1,1,1,1
1077,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3604,3,1695,3,1,32000,54240000,1,1,1,1,1,1,1
1078,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3605,3,1278,3,1,32000,40896000,1,1,1,1,1,1,1
1079,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3606,3,1278,3,1,32000,40896000,1,1,1,1,1,1,1
1080,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3607,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
1081,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3608,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
1082,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3701,3,1695,3,1,32150,54494250,1,1,1,1,1,1,1
1085,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3704,3,1695,3,1,32150,54494250,1,1,1,1,1,1,1
1086,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3705,3,1278,3,1,32150,41087700,1,1,1,1,1,1,1
1087,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3706,3,1278,3,1,32150,41087700,1,1,1,1,1,1,1
1088,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3707,3,1320,3,1,32150,42438000,1,1,1,1,1,1,1
1089,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3708,3,1320,3,1,32150,42438000,1,1,1,1,1,1,1
1090,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3801,3,1695,3,1,32300,54748500,1,1,1,1,1,1,1
1093,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3804,3,1695,3,1,32300,54748500,1,1,1,1,1,1,1
1094,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3805,3,1278,3,1,32300,41279400,1,1,1,1,1,1,1
1095,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3806,3,1278,3,1,32300,41279400,1,1,1,1,1,1,1
1096,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3807,3,1320,3,1,32300,42636000,1,1,1,1,1,1,1
1097,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3808,3,1320,3,1,32300,42636000,1,1,1,1,1,1,1
1098,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3901,3,1695,3,1,32450,55002750,1,1,1,1,1,1,1
1101,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3904,3,1695,3,1,32450,55002750,1,1,1,1,1,1,1
1102,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3905,3,1278,3,1,32450,41471100,1,1,1,1,1,1,1
1103,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3906,3,1278,3,1,32450,41471100,1,1,1,1,1,1,1
1104,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3907,3,1320,3,1,32450,42834000,1,1,1,1,1,1,1
1105,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3908,3,1320,3,1,32450,42834000,1,1,1,1,1,1,1
1106,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4001,3,1695,3,1,32600,55257000,1,1,1,1,1,1,1
1109,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4004,3,1695,3,1,32600,55257000,1,1,1,1,1,1,1
1110,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4005,3,1278,3,1,32600,41662800,1,1,1,1,1,1,1
1111,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4006,3,1278,3,1,32600,41662800,1,1,1,1,1,1,1
1112,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4007,3,1320,3,1,32600,43032000,1,1,1,1,1,1,1
1113,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4008,3,1320,3,1,32600,43032000,1,1,1,1,1,1,1
1114,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4101,3,1695,3,1,32750,55511250,1,1,1,1,1,1,1
1117,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,4104,3,1695,3,1,32750,55511250,1,1,1,1,1,1,1
