,closestEducationalInstituteDistance,flatType,Area,pricePerSqFeet,shoppingArea,totalSalePrice,predictedSalePrice
184,20.0,2.0,604.0000000000001,24549.99999999998,0.0,14828199.999999978,14830612.509138322
185,1400.0,3.0,1051.0000000000002,29200.00000000001,1.0,38012740.00000004,35901145.79768997
186,1400.0,4.0,1740.0000000000005,28399.999999999993,1.0,60656099.99999991,60780931.42592738
187,1400.0,4.0,1740.0000000000005,30500.000000000022,1.0,64310099.999999896,63657076.192708366
188,1000.0,1.0,378.0000000000001,22000.0,0.0,8316000.000000002,8316000.000000002
189,1400.0,4.0,1740.0000000000005,29900.0,1.0,63266099.99999999,63206370.2305613
190,1400.0,3.0,1051.0000000000002,30400.00000000002,1.0,39273940.000000045,37139009.004891
191,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7771679.999999994,7771679.99999998
192,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,25275940.000000015,25829252.346841212
193,1400.0,2.0,736.0000000000003,28500.00000000002,1.0,24171940.00000002,25669333.97296555
194,1400.0,3.0,1051.0000000000002,29900.0,1.0,35548440.00000001,37003264.40468437
195,1400.0,3.0,1051.0000000000002,28500.00000000002,1.0,34077040.00000001,36275959.70220097
196,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27012040.00000002,27020335.96085421
197,1400.0,2.0,736.0000000000003,30199.99999999999,1.0,25423140.00000001,26982556.41806786
198,1300.0,3.0,1694.9999999999998,31250.000000000025,1.0,52968750.00000008,53032137.429502554
199,1400.0,3.0,1051.0000000000002,27600.0,1.0,36331140.00000002,34811845.8579339
200,1400.0,2.0,736.0000000000003,28399.999999999993,1.0,26398339.99999998,24877914.064493794
201,1300.0,3.0,1277.9999999999998,33100.000000000015,1.0,42301799.99999993,42376442.58788941
202,20.0,1.0,409.00000000000017,24200.00000000002,0.0,9897799.999999985,9914940.473230883
203,1400.0,3.0,1051.0000000000002,29900.0,1.0,38748440.00000007,37003264.40468437
204,1400.0,2.0,736.0000000000003,27699.99999999999,1.0,23583139.99999997,25102298.92691014
205,1400.0,2.0,713.0,29799.99999999999,1.0,24419420.0,24444345.129586373
206,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11061280.000000019
