,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance,cluster
506,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3306,2,736,2,1,29800,25128740,1,1,1,1,1,1,0,15
507,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3406,2,736,2,1,29900,25202340,1,1,1,1,1,1,0,15
508,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3506,2,736,2,1,30000,25275940,1,1,1,1,1,1,0,15
509,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3606,2,736,2,1,30100,25349540,1,1,1,1,1,1,0,15
510,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3706,2,736,2,1,30200,25423140,1,1,1,1,1,1,0,15
511,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3806,2,736,2,1,30300,25496740,1,1,1,1,1,1,0,15
512,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3906,2,736,2,1,30400,25570340,1,1,1,1,1,1,0,15
513,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4006,2,736,2,1,30500,25643940,1,1,1,1,1,1,0,15
514,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1106,2,736,2,1,27600,25809540,1,1,1,1,1,1,0,2
515,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1206,2,736,2,1,27700,25883140,1,1,1,1,1,1,0,2
516,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1306,2,736,2,1,27800,25956740,1,1,1,1,1,1,0,2
517,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1406,2,736,2,1,27900,26030340,1,1,1,1,1,1,0,2
518,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1506,2,736,2,1,28000,26103940,1,1,1,1,1,1,0,2
519,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1606,2,736,2,1,28100,26177540,1,1,1,1,1,1,0,2
520,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1706,2,736,2,1,28200,26251140,1,1,1,1,1,1,0,2
521,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1806,2,736,2,1,28300,26324740,1,1,1,1,1,1,0,2
522,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1906,2,736,2,1,28400,26398340,1,1,1,1,1,1,0,2
523,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2006,2,736,2,1,28500,26471940,1,1,1,1,1,1,0,2
524,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2106,2,736,2,1,28600,26545540,1,1,1,1,1,1,0,2
525,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2206,2,736,2,1,28700,26619140,1,1,1,1,1,1,0,2
526,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2306,2,736,2,1,28800,26692740,1,1,1,1,1,1,0,2
527,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2406,2,736,2,1,28900,26766340,1,1,1,1,1,1,0,2
528,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2506,2,736,2,1,29000,26839940,1,1,1,1,1,1,0,2
529,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2606,2,736,2,1,29100,26913540,1,1,1,1,1,1,0,15
530,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2706,2,736,2,1,29200,26987140,1,1,1,1,1,1,0,15
531,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2806,2,736,2,1,29300,27060740,1,1,1,1,1,1,0,15
532,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2906,2,736,2,1,29400,27134340,1,1,1,1,1,1,0,15
533,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3006,2,736,2,1,29500,27207940,1,1,1,1,1,1,0,15
534,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3106,2,736,2,1,29600,27281540,1,1,1,1,1,1,0,15
535,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3206,2,736,2,1,29700,27355140,1,1,1,1,1,1,0,15
536,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3306,2,736,2,1,29800,27428740,1,1,1,1,1,1,0,15
537,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3406,2,736,2,1,29900,27502340,1,1,1,1,1,1,0,15
538,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3506,2,736,2,1,30000,27575940,1,1,1,1,1,1,0,15
539,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3606,2,736,2,1,30100,27649540,1,1,1,1,1,1,0,15
540,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3706,2,736,2,1,30200,27723140,1,1,1,1,1,1,0,15
541,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3806,2,736,2,1,30300,27796740,1,1,1,1,1,1,0,15
542,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3906,2,736,2,1,30400,27870340,1,1,1,1,1,1,0,15
543,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4006,2,736,2,1,30500,27943940,1,1,1,1,1,1,0,15
544,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1107,2,736,2,1,27600,25809540,1,1,1,1,1,1,0,2
545,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1207,2,736,2,1,27700,25883140,1,1,1,1,1,1,0,2
546,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1307,2,736,2,1,27800,25956740,1,1,1,1,1,1,0,2
547,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1407,2,736,2,1,27900,26030340,1,1,1,1,1,1,0,2
548,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1507,2,736,2,1,28000,26103940,1,1,1,1,1,1,0,2
549,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1607,2,736,2,1,28100,26177540,1,1,1,1,1,1,0,2
550,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1707,2,736,2,1,28200,26251140,1,1,1,1,1,1,0,2
551,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1807,2,736,2,1,28300,26324740,1,1,1,1,1,1,0,2
552,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1907,2,736,2,1,28400,26398340,1,1,1,1,1,1,0,2
553,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2007,2,736,2,1,28500,26471940,1,1,1,1,1,1,0,2
554,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2107,2,736,2,1,28600,26545540,1,1,1,1,1,1,0,2
555,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2207,2,736,2,1,28700,26619140,1,1,1,1,1,1,0,2
556,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2307,2,736,2,1,28800,26692740,1,1,1,1,1,1,0,2
557,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2407,2,736,2,1,28900,26766340,1,1,1,1,1,1,0,2
558,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2507,2,736,2,1,29000,26839940,1,1,1,1,1,1,0,2
559,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2607,2,736,2,1,29100,26913540,1,1,1,1,1,1,0,15
560,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2707,2,736,2,1,29200,26987140,1,1,1,1,1,1,0,15
561,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2807,2,736,2,1,29300,27060740,1,1,1,1,1,1,0,15
562,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2907,2,736,2,1,29400,27134340,1,1,1,1,1,1,0,15
563,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3007,2,736,2,1,29500,27207940,1,1,1,1,1,1,0,15
564,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3107,2,736,2,1,29600,27281540,1,1,1,1,1,1,0,15
565,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3207,2,736,2,1,29700,27355140,1,1,1,1,1,1,0,15
566,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3307,2,736,2,1,29800,27428740,1,1,1,1,1,1,0,15
567,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3407,2,736,2,1,29900,27502340,1,1,1,1,1,1,0,15
568,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3507,2,736,2,1,30000,27575940,1,1,1,1,1,1,0,15
569,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3607,2,736,2,1,30100,27649540,1,1,1,1,1,1,0,15
570,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3707,2,736,2,1,30200,27723140,1,1,1,1,1,1,0,15
571,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3807,2,736,2,1,30300,27796740,1,1,1,1,1,1,0,15
572,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3907,2,736,2,1,30400,27870340,1,1,1,1,1,1,0,15
573,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4007,2,736,2,1,30500,27943940,1,1,1,1,1,1,0,15
574,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1107,2,713,2,1,27600,22850820,1,1,1,1,1,1,0,2
575,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1207,2,713,2,1,27700,22922120,1,1,1,1,1,1,0,2
576,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1307,2,713,2,1,27800,22993420,1,1,1,1,1,1,0,2
577,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1407,2,713,2,1,27900,23064720,1,1,1,1,1,1,0,2
578,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1507,2,713,2,1,28000,23136020,1,1,1,1,1,1,0,2
579,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1607,2,713,2,1,28100,23207320,1,1,1,1,1,1,0,2
580,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1707,2,713,2,1,28200,23278620,1,1,1,1,1,1,0,2
581,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1807,2,713,2,1,28300,23349920,1,1,1,1,1,1,0,2
582,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1907,2,713,2,1,28400,23421220,1,1,1,1,1,1,0,2
583,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2007,2,713,2,1,28500,23492520,1,1,1,1,1,1,0,2
584,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2107,2,713,2,1,28600,23563820,1,1,1,1,1,1,0,2
585,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2207,2,713,2,1,28700,23635120,1,1,1,1,1,1,0,2
586,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2307,2,713,2,1,28800,23706420,1,1,1,1,1,1,0,2
587,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2407,2,713,2,1,28900,23777720,1,1,1,1,1,1,0,2
588,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2507,2,713,2,1,29000,23849020,1,1,1,1,1,1,0,2
589,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2607,2,713,2,1,29100,23920320,1,1,1,1,1,1,0,15
590,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2707,2,713,2,1,29200,23991620,1,1,1,1,1,1,0,15
591,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2807,2,713,2,1,29300,24062920,1,1,1,1,1,1,0,15
592,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2907,2,713,2,1,29400,24134220,1,1,1,1,1,1,0,15
593,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3007,2,713,2,1,29500,24205520,1,1,1,1,1,1,0,15
594,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3107,2,713,2,1,29600,24276820,1,1,1,1,1,1,0,15
595,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3207,2,713,2,1,29700,24348120,1,1,1,1,1,1,0,15
596,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3307,2,713,2,1,29800,24419420,1,1,1,1,1,1,0,15
597,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3407,2,713,2,1,29900,24490720,1,1,1,1,1,1,0,15
598,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3507,2,713,2,1,30000,24562020,1,1,1,1,1,1,0,15
599,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3607,2,713,2,1,30100,24633320,1,1,1,1,1,1,0,15
600,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3707,2,713,2,1,30200,24704620,1,1,1,1,1,1,0,15
601,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3807,2,713,2,1,30300,24775920,1,1,1,1,1,1,0,15
602,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3907,2,713,2,1,30400,24847220,1,1,1,1,1,1,0,15
603,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4007,2,713,2,1,30500,24918520,1,1,1,1,1,1,0,15
604,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1108,2,736,2,1,27600,23509540,1,1,1,1,1,1,0,2
605,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1208,2,736,2,1,27700,23583140,1,1,1,1,1,1,0,2
606,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1308,2,736,2,1,27800,23656740,1,1,1,1,1,1,0,2
607,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1408,2,736,2,1,27900,23730340,1,1,1,1,1,1,0,2
608,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1508,2,736,2,1,28000,23803940,1,1,1,1,1,1,0,2
609,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1608,2,736,2,1,28100,23877540,1,1,1,1,1,1,0,2
610,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1708,2,736,2,1,28200,23951140,1,1,1,1,1,1,0,2
611,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1808,2,736,2,1,28300,24024740,1,1,1,1,1,1,0,2
612,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1908,2,736,2,1,28400,24098340,1,1,1,1,1,1,0,2
613,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2008,2,736,2,1,28500,24171940,1,1,1,1,1,1,0,2
614,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2108,2,736,2,1,28600,24245540,1,1,1,1,1,1,0,2
615,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2208,2,736,2,1,28700,24319140,1,1,1,1,1,1,0,2
616,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2308,2,736,2,1,28800,24392740,1,1,1,1,1,1,0,2
617,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2408,2,736,2,1,28900,24466340,1,1,1,1,1,1,0,2
618,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2508,2,736,2,1,29000,24539940,1,1,1,1,1,1,0,2
619,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2608,2,736,2,1,29100,24613540,1,1,1,1,1,1,0,15
620,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2708,2,736,2,1,29200,24687140,1,1,1,1,1,1,0,15
621,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2808,2,736,2,1,29300,24760740,1,1,1,1,1,1,0,15
622,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2908,2,736,2,1,29400,24834340,1,1,1,1,1,1,0,15
623,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3008,2,736,2,1,29500,24907940,1,1,1,1,1,1,0,15
624,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3108,2,736,2,1,29600,24981540,1,1,1,1,1,1,0,15
625,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3208,2,736,2,1,29700,25055140,1,1,1,1,1,1,0,15
626,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3308,2,736,2,1,29800,25128740,1,1,1,1,1,1,0,15
627,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3408,2,736,2,1,29900,25202340,1,1,1,1,1,1,0,15
628,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3508,2,736,2,1,30000,25275940,1,1,1,1,1,1,0,15
629,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3608,2,736,2,1,30100,25349540,1,1,1,1,1,1,0,15
630,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3708,2,736,2,1,30200,25423140,1,1,1,1,1,1,0,15
631,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3808,2,736,2,1,30300,25496740,1,1,1,1,1,1,0,15
632,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3908,2,736,2,1,30400,25570340,1,1,1,1,1,1,0,15
633,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4008,2,736,2,1,30500,25643940,1,1,1,1,1,1,0,15
634,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,101,3,1695,3,1,27000,45765000,1,1,1,1,1,1,1,9
635,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,104,3,1695,3,1,27000,45765000,1,1,1,1,1,1,1,9
636,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,105,3,1278,3,1,27000,34506000,1,1,1,1,1,1,1,13
637,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,106,3,1278,3,1,27000,34506000,1,1,1,1,1,1,1,13
638,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,107,3,1320,3,1,27000,35640000,1,1,1,1,1,1,1,13
639,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,108,3,1320,3,1,27000,35640000,1,1,1,1,1,1,1,13
640,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,201,3,1695,3,1,27150,46019250,1,1,1,1,1,1,1,9
641,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,204,3,1695,3,1,27150,46019250,1,1,1,1,1,1,1,9
642,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,205,3,1278,3,1,27150,34697700,1,1,1,1,1,1,1,13
643,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,206,3,1278,3,1,27150,34697700,1,1,1,1,1,1,1,13
644,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,207,3,1320,3,1,27150,35838000,1,1,1,1,1,1,1,13
645,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,208,3,1320,3,1,27150,35838000,1,1,1,1,1,1,1,13
646,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,301,3,1695,3,1,27300,46273500,1,1,1,1,1,1,1,9
647,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,304,3,1695,3,1,27300,46273500,1,1,1,1,1,1,1,9
648,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,305,3,1278,3,1,27300,34889400,1,1,1,1,1,1,1,13
649,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,306,3,1278,3,1,27300,34889400,1,1,1,1,1,1,1,13
650,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,307,3,1320,3,1,27300,36036000,1,1,1,1,1,1,1,13
651,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,308,3,1320,3,1,27300,36036000,1,1,1,1,1,1,1,13
652,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,401,3,1695,3,1,27450,46527750,1,1,1,1,1,1,1,9
653,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,404,3,1695,3,1,27450,46527750,1,1,1,1,1,1,1,9
654,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,405,3,1278,3,1,27450,35081100,1,1,1,1,1,1,1,13
655,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,406,3,1278,3,1,27450,35081100,1,1,1,1,1,1,1,13
656,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,407,3,1320,3,1,27450,36234000,1,1,1,1,1,1,1,13
657,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,408,3,1320,3,1,27450,36234000,1,1,1,1,1,1,1,13
658,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,501,3,1695,3,1,27600,46782000,1,1,1,1,1,1,1,9
659,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,504,3,1695,3,1,27600,46782000,1,1,1,1,1,1,1,9
660,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,505,3,1278,3,1,27600,35272800,1,1,1,1,1,1,1,13
661,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,506,3,1278,3,1,27600,35272800,1,1,1,1,1,1,1,13
662,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,507,3,1320,3,1,27600,36432000,1,1,1,1,1,1,1,13
663,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,508,3,1320,3,1,27600,36432000,1,1,1,1,1,1,1,13
664,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,601,3,1695,3,1,27750,47036250,1,1,1,1,1,1,1,9
665,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,604,3,1695,3,1,27750,47036250,1,1,1,1,1,1,1,9
666,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,605,3,1278,3,1,27750,35464500,1,1,1,1,1,1,1,13
667,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,606,3,1278,3,1,27750,35464500,1,1,1,1,1,1,1,13
668,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,607,3,1320,3,1,27750,36630000,1,1,1,1,1,1,1,13
669,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,608,3,1320,3,1,27750,36630000,1,1,1,1,1,1,1,13
670,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,701,3,1695,3,1,27900,47290500,1,1,1,1,1,1,1,9
671,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,704,3,1695,3,1,27900,47290500,1,1,1,1,1,1,1,9
672,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,705,3,1278,3,1,27900,35656200,1,1,1,1,1,1,1,13
673,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,706,3,1278,3,1,27900,35656200,1,1,1,1,1,1,1,13
674,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,707,3,1320,3,1,27900,36828000,1,1,1,1,1,1,1,13
675,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,708,3,1320,3,1,27900,36828000,1,1,1,1,1,1,1,13
676,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,801,3,1695,3,1,28050,47544750,1,1,1,1,1,1,1,9
677,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,804,3,1695,3,1,28050,47544750,1,1,1,1,1,1,1,9
678,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,805,3,1278,3,1,28050,35847900,1,1,1,1,1,1,1,13
679,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,806,3,1278,3,1,28050,35847900,1,1,1,1,1,1,1,13
